id,kudos,title,keywords,amount_keywords,romanticCategory,rating,contentWarning,words,packaged,published,up_time
34551886,179,To Fly the Skies,"Anal Sex, Dirty Talk, Hurt/Comfort, Pre-Relationship Evan ""Buck"" Buckley/Eddie Diaz, Implied/Referenced Domestic Violence, everyone else knows but them, eddie diaz - Freeform, Scars, oblivious idiots, Alternate Universe - Pern Fusion, Panic Attacks, Pining, POV Alternating, Moving On, Explicit Sexual Content, angst with happy ending, Fluff and Angst, Blow Jobs, Slow Burn, supportive found family feels, POV Evan ""Buck"" Buckley, Christopher Diaz is a National Treasure, Alternate Universe, Getting Together, Therapy, themes of depression, Grief/Mourning, Accidents, buddie, Emotional Hurt/Comfort, Angst, Eventual Smut, emotional and physical, Reference To Suicidal Thoughts, Themes of Loss, Sex, Dragons, Healing takes time, Alternate Universe - Fantasy, Friends to Lovers, First Kiss, Evan Buck Buckley - Freeform, POV Eddie Diaz (9-1-1 TV), Fantasy, Trauma, poor parenting, Found Family, AU, did I mention there were dragons, Idiots in Love, Natural Disasters, eventual established relationship, Impression (Dragonriders of Pern)",53,M/M,Explicit,No Archive Warnings Apply,60838,2022-02-21T08:39:36,2021-10-17,4
39824601,216,coastlines,"Maddie Buckley & Eddie Diaz Friendship, Hurt/Comfort, Hurt Evan ""Buck"" Buckley, Soft Evan ""Buck"" Buckley/Eddie Diaz, Scars, Worried Eddie Diaz, Panic Attacks, Alternate Universe - Different First Meeting, Tenderness, Literal Sleeping Together, Insecure Evan ""Buck"" Buckley, Slow Burn, Worried Maddie Buckley, Christopher Diaz is a National Treasure, Caring Eddie Diaz (9-1-1 TV), Cuddling & Snuggling, Evan 'Buck' Buckley and his random facts, Angst, yes that needs its own tag, Blood and Injury, Angst with a Happy Ending, Mentioned Shannon Diaz, Fluff, Friends to Lovers, Balcony Chats, POV Eddie Diaz (9-1-1 TV), Evan ""Buck"" Buckley Needs A Hug, Idiots in Love, Natural Disasters, Physical Therapy, Eddie Diaz Takes Care of Evan ""Buck"" Buckley, Mentioned Carla Price, Surfing",33,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,38652,2022-09-15T14:33:55,2022-06-23,3
23151022,2,Untitled,"Alternate Universe - Jopping (Music Video), Telepathic Bond, Earthquakes, Alternate Universe - Idols, EXO Have Powers (EXO), Lee Taeyong-centric, Action & Romance, Established Relationship, Lee Taemin-centric, Action/Adventure, Wong Yuk Hei | Lucas-centric, Friends to Lovers, Mentioned Do Kyungsoo | D.O, Dramedy, Minor Lee Donghyuck | Haechan/Mark Lee, Natural Disasters, MAMA Era Powers (EXO), Work In Progress, Alternate Universe - Superheroes/Superpowers",19,M/M,Mature,No Archive Warnings Apply,79,2022-09-02T00:28:40,2020-04-15,29
23780437,11,✦ Pregame Sleepover ~ Not Too Happy Friendship ✦,"Pre-Game Personalities (New Dangan Ronpa V3), Friendship, Teenage Drama, Sleepovers, Natural Disasters, eventual angst, 8 noobs in a house, Drama & Romance, Implied/Referenced Child Abuse, Side ships arent listed, Other Additional Tags to Be Added, Teen Romance, Implied/Referenced Sex, Fluff and Humor, Eventual Romance, Eventual Happy Ending",16,F/M,Mature,Major Character Death,332,2022-09-02T12:32:11,2020-05-19,28
1551074,34,Deep Blue,"Fluff and Angst, Trauma, animal trainer, kitties!, Environmentalism, Anxiety Attacks, Nature, Swimming, Friends to Lovers, Conservation, Minor Character Death, cute boyfriends doing cute things",12,M/M,Mature,Creator Chose Not To Use Archive Warnings,12660,2022-08-20T10:42:33,2014-05-01,99
4925572,1006,"Defend Not The Man, But The Mind","Anxiety, Hurt/Comfort, Temporary Amnesia, Interspecies Romance, Smut, Past Child Abuse, Panic Attacks, Emotional Abuse, Nightmares, Mental Breakdown, Slow Build, Self-Discovery, Endangered Species, Serious Injuries, Slow Burn, Mpreg, Suicidal Thoughts, Alternate Universe, Dubious Morality, asexual reproduction, Eventual Romance, Emotional Hurt/Comfort, Pack Dynamics, Angst, Team Arrow, Depression, Self Harm, Human Experimentation, Dehumanization, Alpha/Beta/Omega Dynamics, Fluff, Conservation, Friends to Lovers, Past Child Death, Sexual Tension, Flashbacks, Romance, On the Run, Post-Traumatic Stress Disorder - PTSD, Interspecies Relationship(s)",40,Multi,Mature,Creator Chose Not To Use Archive Warnings,166027,2022-08-21T09:17:39,2015-10-03,82
32421001,102,It’s No Game,"POV Female Character, Science Fiction, Minced Swears, Present Tense, Modern Era, Goddesses, Cuties, Trans Female Character, Hypnosis, Psychic Abilities, Worldbuilding, Senpai-Kouhai Relationship, Polyamory, Cyberpunk, POV Second Person, Enemies to Lovers, Bad Thoughts, Protests, Mind Control, Childhood Friends, Video Game Mechanics, Mind Manipulation, Romance, The Gamer, BDSM, Corruption, Global Warming",27,F/F,Mature,Creator Chose Not To Use Archive Warnings,114410,2022-09-10T04:03:40,2021-07-28,14
39839994,97,"Counting Up, Counting Down","POV Nile Freeman, Blood and Violence, Science Fiction, Developing Relationship, Booker | Sebastien le Livre Needs a Hug, Nile Freeman-centric, Nile Freeman is So Done, Time Skips, Everyone Needs A Hug, Science, Illustrations, Post-Canon, Slow Burn, Action & Romance, Art, Alien Planet, Reverse Big Bang Challenge, BAMF Nile Freeman, Dystopia, Outer Space, Future Fic, Friends to Lovers, Podfic Welcome, Applied Phlebotinum, Global Warming",25,F/M,Mature,Creator Chose Not To Use Archive Warnings,40840,2022-09-16T12:21:54,2022-07-10,2
39873963,11,Desires Of The Heart,"Anal Sex, Blood and Injury, Bottom Suh Youngho | Johnny, Frottage, Natural Disasters, Break Up, Anal Fingering, Smut, Top Chittaphon Leechaiyapornkul | Ten, Anal Play, Drunk Sex, Friends to Lovers, Love Confessions, Character Death",14,M/M,Explicit,Major Character Death,1986,2022-09-18T11:43:52,2022-06-25,3
24847708,7,You Planted Something I Couldn’t Uproot,"Monsanto - Freeform, farming, It’s time to let Sarah rage against all the BS, Alternate Universe: Modern Setting, Enemies to Lovers, Sustainable Agriculture",6,F/F,Explicit,Creator Chose Not To Use Archive Warnings,5611,2022-04-11T17:11:01,2020-06-21,22
21579202,54,Forget Me Not,"goddess Pidge, the astral plane in an au, Sick Character, the character death is permanent but the story continues in the afterlife, Sickfic, Emotional Hurt/Comfort, season one/two paladin line up, Post-Apocalypse, Alternate Universe - Gods & Goddesses, Angst with a Happy Ending, Friends to Lovers, Afterlife, Sexual Tension, being an immortal guardian of spring sucks, Childhood Friends, Domestic Fluff, Natural Disasters, Fluff and Humor, Temporary Character Death",19,F/M,Teen And Up Audiences,Major Character Death,9860,2022-03-19T18:09:40,2019-11-27,28
28517970,157,Light in the Dark,"Mugging, Aizawa is just very appealing okay?, You and Aizawa are alumni, UA teachers, Villain Attacks, Natural Disasters, Some angst, Romance, BNHA OC, Mutual Pining, you have a quirk, Friends to Lovers, Crush, Thanks for humoring my pitiful self-indulgences",14,F/M,Mature,Creator Chose Not To Use Archive Warnings,18720,2022-04-26T16:27:53,2021-01-03,15
6940576,175,A Good Man is Hard to Find,"A/B/O, Knotting, Omega Verse, Anal Sex, Jellal has PTSD but doesn't talk about it, but only bc it's heat sex, Natural Disasters, Alpha Cobra, Alpha/Beta/Omega Dynamics, Omega Jellal, Post-Traumatic Stress Disorder - PTSD, Heat Sex, Alpha/Omega, Enemies to Lovers, Mating Cycles/In Heat, Mildly Dubious Consent, Apha Erik",17,M/M,Explicit,Creator Chose Not To Use Archive Warnings,4599,2022-04-17T11:54:19,2016-05-23,71
22308679,108,Fallen City,"Resident Evil 6 Spoilers, No sexist bloodline jokes, Redemption, Playlist, International, Suspension Of Disbelief, Fast Cars, The Connections, growing up with homophobia, Unhealthy Coping Mechanisms, Jill Valentine Needs a Hug, Human Experimentation, Male Friendship, No Smut, Tricell, NFWMB Vibes, Flashbacks, Natural Disasters, Work In Progress, Post-Traumatic Stress Disorder - PTSD, terrorist attacks, Family, Da feels, Female Friendship, Suicide Attempt, Panic Attacks, Tenderness, Friendship, Lots of Crying, Action & Romance, Mutual Pining, Existential Crisis, Loss of Control, Psychological Horror, Lesbian Panic, Bio Organic Weapons | B.O.W.s, Family Secrets, Closeted Character, Post-Resident Evil 6, Male-Female Friendship, Watching Someone Sleep, LGBTQ Themes, Jill Valentine has PTSD, Childhood Trauma, Umbrella Corporation, Loss of Identity, Hurt/Comfort, Romantic Gestures, AO3 Tags - Freeform, Crying, lore heavy, Strong Female Characters, Slow Burn Romance, Disease, Alcohol Abuse/Alcoholism, Leon and Chris fighting, Healing America, Canonical Character Death, Resident Evil 7 Spoilers, Alternate Timelines, Older Characters, Jill has a lot to cry about, she drives, Stressed smoking, Military Jargon, Internal Conflict, Major city destruction, Body Horror, Awkward Flirting, Character Death, Child Abuse, Tragic Romance, Intrigue, Depression, jackednotstacked, Parent-Child Relationship, I Made Myself Cry, Friends to Lovers, geo-politics, WLW Romance, Other Additional Tags to Be Added",81,F/F,Mature,Graphic Depictions Of Violence,97190,2022-03-20T06:44:40,2020-01-18,26
7767838,987,"A Life, Together","Angst, Snippets, Soulmates, old zutara, Slow Burn, Wedding Day, Hurt/Comfort, Natural Disasters, Katara being badass, Shirtless Zuko, Blutara - Freeform, Fluff, Alternate Universe - Canon Divergence, Zutara Week, Oneshot Series, Friends to Lovers, Mutual Pining, Cuddling",18,F/M,Teen And Up Audiences,No Archive Warnings Apply,36475,2022-04-23T21:13:17,2016-08-14,68
13870854,477,Daily Lives of Volleyball Players (Haikyuu one-shots!),"First Time, Hurt/Comfort, Some AUs, caught kissing, OT4, Eating Disorder, Canon Compliant, Implied/Referenced Rape/Non-con, Stranded AU, KageHina - Freeform, First Time Blow Jobs, More cat, Animal Shelter AU, Implied pinning tsukki, Alternate Universe - College/University, Implied Sexual Content, Alternate Universe - Different First Meeting, Neglect, Painting, Cats, angsty, a mix of fluff and angst, Embarrassed Tsukki, Selectively Mute Character, okay now there's smut, Attempt at Humor, Rape Aftermath, Tooth-Rotting Fluff, Alternate Universe - Future, Embarrassment, Past Rape/Non-con, Hand Jobs, Kuroo is such a tease, Alternate Universe - Bar/Pub, Tsukki and Noya, (Kinda) Crack, Flower Language, Fluffy Smut, Beaches, Blushing, Fluff, One-Shots, Threesome - M/M/M, Friends to Lovers, Top! Tadashi, flower disease, Hurt, Canon Universe, sad kageyama, Hanahaki Disease, Some of these chapters are long oops, Natural Disasters, Sharing a Bed, Bottom! Tsukki, Pinning!Tadashi, Swimming, Reference to Rape, Rape Recovery, Drawing, Kageyama has too many cats, Awkward Boners, trigger warning, mild fear of dogs",63,F/F,Mature,No Archive Warnings Apply,40090,2022-08-24T22:02:36,2018-03-07,53
30097446,138,long way home,"Natural Disasters, Strangers to Lovers, Canon Compliant, Homophobia, Fake/Pretend Relationship, Friends to Lovers, both for like two seconds, Pre-Canon",8,M/M,General Audiences,No Archive Warnings Apply,3307,2022-04-30T06:28:35,2021-03-19,13
5057191,189,Sacrifice the Body,"Dubious Consent, Junior Hockey, Lovers to Friends, Serious Injuries, Eventual Happy Ending, Canon-Typical Violence, Hazing, Natural Disasters, Implied/Referenced Suicide, Soul Bond, Implied/Referenced Rape/Non-con, Friends to Lovers, Implied/Referenced Drug Addiction, Alternate Universe - Psychics/Psionics, 2012-2013 NHL Lockout, Concussions, Power Imbalance",17,M/M,Mature,Creator Chose Not To Use Archive Warnings,27213,2022-04-12T16:59:06,2015-10-23,78
36615463,62,Find Me After The World Ends,"Blood and Violence, morgan tortures their brother, End of the World, Hurt/Comfort, Strangers to Lovers, Non-Sexual Intimacy, S tier/D tier - Freeform, its bad, Scars, Emotional/Psychological Abuse, Torture, I dont edit this stuff, Not Actually Unrequited Love, No beta we die like Chad, Eventual Fluff, Slow Burn, Gore, Mutual Pining, Alex | S tier/Morgan | D Tier - Freeform, Awkward Flirting, Simp Alex | S Tier, Blood and Gore, protective Alex, like really bad, My First Fanfic, Falling in Love at the End of the World, Morgan is just a guy, Friends to Lovers, Past Abuse, Nonbinary Morgan | D Tier, Trauma, Alternate Universe - Post-Apocalypse, Domestic Fluff, villains in love, Idiots in Love, Natural Disasters, Happy Ending, its just stream of conciseness, Childhood Trauma, Gender Fluid Alex, hostage negotiations",41,Other,Teen And Up Audiences,Graphic Depictions Of Violence,21887,2022-09-06T06:29:15,2022-01-23,8
36182875,91,nowhere man,"Canon Compliant, Heavy Angst, Alternate Universe - Zombie Apocalypse, Protective Lán Zhàn | Lán Wàngjī, Rebuilding, Minor Character Death, Eventual Romance, Established Lán Zhàn | Lán Wàngjī/Wèi Yīng | Wèi Wúxiàn, Everyone Has Issues, Character Death, Suicide, Eventual Smut, Implied Mpreg, Near Death Experiences, Recovery, Violence, Married Huā Chéng/Xiè Lián (Tiān Guān Cì Fú), Top Lán Zhàn | Lán Wàngjī/Bottom Wèi Yīng | Wèi Wúxiàn, Canonical Character Death, Past Sexual Assault, Memory Loss, Stand Alone, Natural Disasters, Implied/Referenced Sexual Assault, Parenthood, Angst and Hurt/Comfort, Other Additional Tags to Be Added, Minor Huā Chéng/Xiè Lián, Post-Traumatic Stress Disorder - PTSD, Eventual Happy Ending",30,Gen,Not Rated,Creator Chose Not To Use Archive Warnings,95258,2022-09-07T07:35:05,2022-01-07,8
27441211,167,SEROTINE,"Pining Miya Atsumu, multiple references to Mitski, take a shot every time i refer to kita's hands as steady, i couldn't resist clowning ushiwaka again im sorry, Pining, Pro Volleyball Player Miya Atsumu, (yearning increases), he's trying!, Post-Time Skip, minor character injury, gratuitous explanations of sustainable agriculture, i SAID bi atsumu rights, Introspection, Insecure Miya Atsumu, this will get spicy later, Friends to Lovers, but spoiler: hand fixation, Introspective Miya Atsumu, allusions to Greta Thunberg, yes atsumu is reading the lorax",20,Gen,Teen And Up Audiences,No Archive Warnings Apply,30564,2022-08-31T18:07:27,2020-11-07,21
4681226,895,And If I Stand Next to You,"Bonds, Post-Star Trek: Into Darkness, Alien Culture, Rehabilitation, Hurt/Comfort, Guilt, Unstable Bonds, Endangered Alien Species, Triumvirate, Drug Addiction, Long-term Care, Assault, Slow Build, Friendship, Vulcan Culture, Custody Battle, Non-Consensual Drug Use, Therapy, Drug withdrawl, Emotional Hurt/Comfort, Crew as Family, Alien Biology, Angst, Alien/Human Relationships, The Vulcan Accords, free form, Recovery, Friends to Lovers, Post Into Darkness Themes, Mind melds, Vulcan Healers - Freeform, Fanart, Romance, Medicinal Drug Use, Divorce, Post-Traumatic Stress Disorder - PTSD, Mental Instability, Cultural Differences",38,M/M,Mature,No Archive Warnings Apply,199884,2022-08-25T06:40:57,2015-08-29,84
4080331,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
6559426,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
13336311,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
14019636,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
15194498,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
16185959,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
19430560,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
19716943,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
23519050,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
26151193,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
28737306,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
30906842,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
32463016,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
34765081,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
34893019,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
35499544,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
35976886,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
38272240,2,So It Goes,Abandoned Work - Unfinished and Discontinued,1,F/F,Explicit,Creator Chose Not To Use Archive Warnings,297,2021-07-30T20:13:08,2015-06-05,73
